doc_id,topic,proportion,file,fileName,id,abstract,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,file.1,decade
processed_fulltext_256.txt,Topic_5,0.935999011,fulltext_256,fulltext_256.txt,http://www.jstor.org/stable/90015260,"By taking a “library in the life of the user” rather than the conventional “user in the life of the library” perspective in his research on Part of Our Lives: A People's History of the American Public Library (2015), the author concludes that Americans have loved their public libraries for three reasons: information access, the library as place, and the commonplace stories that libraries supply by the billions. It is the view of the author that library and information studies research and education concentrate most attention on the first, hardly any on the last two, and as a result, fall short of meeting their profession's needs.",Falling Short of Their Profession's Needs,Journal of Education for Library and Information Science,2017,10.2307/90015260,article,research-article,jstor,NA,1/1/2017,1,58,http://www.jstor.org/stable/90015260,Wayne A. Wiegand,Association for Library and Information Science Education (ALISE),eng,39,43,NA,library; reading; public libraries; public; education; sonia sotomayor; barack obama; research; programs; reagan,2599,5,a4a20e2d-4e67-f67b-c64c-8a0212565202,2010
processed_fulltext_26.txt,Topic_5,0.910182079,fulltext_26,fulltext_26.txt,http://www.jstor.org/stable/26754756,"Despite multiple calls for diversifying academia in general, and Library and Information Science programs (LIS) specifically, the number of faculty of color working in higher education remains low. This work presents the points of view and suggestions of a faculty member concerning the diversity dilemma in LIS. The work relies on personal narratives in order to present the experiences and point of view of a member of the LIS community who constantly navigates the spaces of academia while negotiating the many aspects of their experience through the intersections of race, ethnicity, and gender. The main objective of the work is to present areas for consideration to those who are interested in bringing change and supporting faculty of color.",Do You Really Want a Diverse Program?,Journal of Education for Library and Information Science,2019,10.2307/26754756,article,research-article,jstor,NA,7/1/2019,3,60,http://www.jstor.org/stable/26754756,Mónica Colón-Aguirre,Association for Library and Information Science Education (ALISE),eng,190,197,NA,faculty; colón aguirre; academia; ceja alcalá; mónica colón; faculty member; gasman; diverse program; really want; experiences,3690,8,5ba600e5-1e80-4ff3-edf9-458ad76b1059,2010
processed_fulltext_27.txt,Topic_5,0.933538495,fulltext_27,fulltext_27.txt,http://www.jstor.org/stable/26754755,"African-American women faculty are told that contemporary educational and professional institutions, particularly at historically White institutions (HWIs), are places where they can succeed. However, in these institutions, many Black women faculty are exposed to racial and gender discrimination and are subjected to Racial Battle Fatigue. This article explores experiences of Black female faculty and describes the challenges they endure in higher education.",Racial Battle Fatigue,Journal of Education for Library and Information Science,2019,10.2307/26754755,article,research-article,jstor,NA,7/1/2019,3,60,http://www.jstor.org/stable/26754755,Renate L. Chancellor,Association for Library and Information Science Education (ALISE),eng,182,189,NA,faculty; women faculty; battle fatigue; racial battle; black women; racial battle fatigue; black women faculty; microaggressions; racial microaggressions; unspoken burden,3054,8,5ba600e5-1e80-4ff3-edf9-458ad76b1059,2010
processed_fulltext_28.txt,Topic_5,0.807415983,fulltext_28,fulltext_28.txt,http://www.jstor.org/stable/41308894,"While LIS continues to struggle with representation of populations traditionally considered as core to diversity, socio-economic and technological changes have significantly increased the range of populations that are disadvantaged underrepresented, and excluded in terms of information. Drawing from studies of diversity in LIS education and professions, as well as national demographic data, this article: (1 ) examines understandings of diversity within the field; (2) analyzes the implications of diversity in education, recruiting, and scholarship; and (3) explores models for inclusive diversity education. This paper argues that the field needs to embrace a broader, more inclusive understanding of diversity to remain culturally relevant.",Diversity and LIS Education: Inclusion and the Age of Information,Journal of Education for Library and Information Science,2011,10.2307/41308894,article,research-article,jstor,NA,7/1/2011,3,52,http://www.jstor.org/stable/41308894,Paul T. Jaeger; Mega M Subramaniam; Cassandra B. Jones; John Carlo Bertot,Association for Library and Information Science Education (ALISE),eng,166,183,NA,diversity; library; populations; jaeger; diverse populations; education; lis education; underrepresented; lis programs; internet,11067,18,5ba600e5-1e80-4ff3-edf9-458ad76b1059,2010
processed_fulltext_293.txt,Topic_5,0.794609818,fulltext_293,fulltext_293.txt,http://www.jstor.org/stable/10.1086/671913,"AbstractGames and other forms of play are used in today's libraries to attract underserved patrons, to introduce patrons to other library resources and services, and to facilitate engagement between library patrons. While many perceive gaming as a new library service, gaming services have been part of librarianship since the nineteenth century through chess clubs. During the Great Depression, libraries supported patrons with puzzle contests and developed circulating toy and game collections. Academic libraries built game collections for research and classroom needs, while school libraries collected and facilitated educational games to aid teachers. Video games have been used in libraries to help patrons learn to use technology and to bring groups of patrons together to enjoy shared experiences. The goal of this article is to demonstrate the different ways in which libraries have used games, toys, and puzzles over the last 150 years through both collections and services.","Playing in the Past: A History of Games, Toys, and Puzzles in North American Libraries","The Library Quarterly: Information, Community, Policy",2013,10.1086/671913,article,research-article,jstor,NA,10/1/2013,4,83,http://www.jstor.org/stable/10.1086/671913,Scott Nicholson,The University of Chicago Press,en,341,361,NA,libraries; gaming; gaming programs; public library; public libraries; collections; toy libraries; patrons; library services; academic libraries,8294,21,a4a20e2d-4e67-f67b-c64c-8a0212565202,2010
processed_fulltext_327.txt,Topic_5,0.865373199,fulltext_327,fulltext_327.txt,http://www.jstor.org/stable/10.1086/599125,"This article presents an empirically?grounded framework for mediating the everyday?life information worlds of youth aged 9�13. �Tweens� are a sandwiched population with behaviors, circumstances, and needs distinct from children and young adults. Little research has addressed their information?seeking, especially regarding nonschool contexts. Thus, empirically?based conceptual tools are needed to help professionals in mediating the complex information worlds of tweens. Guided by multiple frameworks (Dervin�s sense?making, Fisher�s information grounds, and Chatman�s normative behavior), data were collected using the �Tween Day� technique, involving scenario?based focus groups and interviews with thirty?four youth in three distinct settings. The study aimed at understanding the situations for which tweens seek everyday information; which sources they use, and why; what social settings foster information?sharing, and how; and what factors (especially affective) promote or hinder information?seeking. Using these findings, the proposed professional service framework contains five descriptive principles for mediating everyday?life information?seeking and information use by tweens.",Making Sense of an Information World: The Everyday‐Life Information Behavior of Preteens,"The Library Quarterly: Information, Community, Policy",2009,10.1086/599125,article,research-article,jstor,NA,7/1/2009,3,79,http://www.jstor.org/stable/10.1086/599125,Eric M. Meyers; Karen E. Fisher; Elizabeth Marcoux,The University of Chicago Press,en,301,341,NA,tweens; preteens; seeking; everyday; social; adults; everyday life; interpersonal; internet; sharing,15066,41,a4a20e2d-4e67-f67b-c64c-8a0212565202,2000
processed_fulltext_33.txt,Topic_5,0.884077715,fulltext_33,fulltext_33.txt,http://www.jstor.org/stable/26561736,The following article presents an overview of the poverty and dispossession of the white working class in the twenty-first century. It explores the manner in which librarians' diminished connection to labor and denigration of Trump voters are combining to erode the library mission of service to all. It concludes with suggestions for reconnection and renewal.,From the One-Mule Tenant Farmer to the Hillbilly Highway,"The Library Quarterly: Information, Community, Policy",2017,10.2307/26561736,article,research-article,jstor,NA,7/1/2017,3,87,http://www.jstor.org/stable/26561736,Kathleen de la Peña McCook,The University of Chicago Press,eng,257,267,NA,library; white working; librarians; library services; services; people; harvest gypsies; poor people; white working class; american library,4563,11,284c5376-5c81-4da3-7f2c-a69053b33c64,2010
processed_fulltext_34.txt,Topic_5,0.995688719,fulltext_34,fulltext_34.txt,http://www.jstor.org/stable/26561748,"This article focuses on the role of LIS faculty and researchers in the aftermath of the 2016 presidential election. Key points include our responsibility to educate ourselves about marginalization and silencing; to help our students build theoretical, practical, and ethical foundations for engaging with communities in ways that prioritize their needs and uphold the values of the profession; to amplify the voices of people systematically targeted by the presidential administration's policies and actions; and to engage in public discourse about the implications of current administrative policies as related to the core values of LIS, such as the right to privacy, access, freedom of speech, and intellectual freedom. The article draws parallels between social oppression, as demonstrated in campaign rhetoric and presidential policy, and institutional oppression within library spaces.",We Will Not Be Silent,"The Library Quarterly: Information, Community, Policy",2017,10.2307/26561748,article,research-article,jstor,NA,10/1/2017,4,87,http://www.jstor.org/stable/26561748,Amelia N. Gibson; Sandra Hughes-Hassell,The University of Chicago Press,eng,317,329,NA,library; marginalized; lis faculty; hughes hassell; marginalized communities; delgado bernal; critical; marginalized people; people; race theory,5933,13,284c5376-5c81-4da3-7f2c-a69053b33c64,2010
processed_fulltext_35.txt,Topic_5,0.934779002,fulltext_35,fulltext_35.txt,http://www.jstor.org/stable/90015231,"In today's media-laden environment, the ability to read text from a critical literacy perspective is imperative, particularly for librarians who influence children's reading choices and behaviors. This study examines the critical literacy performances of students in an online, asynchronous, graduate-level children's literature course using a qualitative approach to content analysis. The findings indicate that students performed critical literacy in four ways: (1) they unpacked the social identities and norms evident in the books, (2) considered characters and events from multiple viewpoints, (3) interrogated issues of power, authority, and agency and (4) analyzed the historical, cultural, and sociopolitical contexts of the books. While the findings reveal critical literacy can be enacted in the context of online courses, students' critically literate thinking was sometimes limited and superficial, suggesting students' understanding of critical literacy could be deepened with additional instruction and scaffolding.",Critical Literacy Performances in Online Literature Discussions,Journal of Education for Library and Information Science,2016,10.2307/90015231,article,research-article,jstor,NA,10/1/2016,4,57,http://www.jstor.org/stable/90015231,Danielle E. Forest; Sue C. Kimmel,Association for Library and Information Science Education (ALISE),eng,283,294,NA,critical literacy; students; crazy summer; lunch lady; discussions; one crazy; lewison; social identities; online; identities,6849,12,284c5376-5c81-4da3-7f2c-a69053b33c64,2010
processed_fulltext_375.txt,Topic_5,0.880801271,fulltext_375,fulltext_375.txt,http://www.jstor.org/stable/26561746,"This contribution to the special issue is written in the form of a letter addressed to current students in archives. Written in response to the November 2016 election, it considers how the archival profession can navigate issues of racial tension, economic inequality, immigration, and hateful political rhetoric. Archival work is nothing if not critical and cannot be isolated from societal concerns. This letter of personal reflection will consider the interconnections among archives, political issues, and professional practice.",Dear Students,"The Library Quarterly: Information, Community, Policy",2017,10.2307/26561746,article,research-article,jstor,NA,10/1/2017,4,87,http://www.jstor.org/stable/26561746,Ricardo L. Punzalan; Ricky Punzalan,The University of Chicago Press,eng,303,305,NA,archives; truth accountability; dear students; regime; archivists; dictatorship; peddling falsehoods; equality; digital curation; supremacist ideology,1321,3,ea8e83db-4157-2f48-80df-c49eca108ccc,2010
processed_fulltext_378.txt,Topic_5,0.999812056,fulltext_378,fulltext_378.txt,http://www.jstor.org/stable/26561745,,"Aftermath, Part 2","The Library Quarterly: Information, Community, Policy",2017,10.2307/26561745,article,research-article,jstor,NA,10/1/2017,4,87,http://www.jstor.org/stable/26561745,Paul T. Jaeger; Ursula Gorham; Natalie G. Taylor; Lindsay C. Sarin; Karen Kettnich,The University of Chicago Press,eng,295,302,NA,libraries; community; political; services; jaeger; literacy; public; ursula gorham; community members; institutions,3599,8,ea8e83db-4157-2f48-80df-c49eca108ccc,2010
processed_fulltext_39.txt,Topic_5,0.769347503,fulltext_39,fulltext_39.txt,http://www.jstor.org/stable/10.1086/680154,"The field of library and information science (LIS) has long struggled with issues of diversity and inclusion in the composition of information professionals, in educational content, and in connecting with many communities. Yet the field has also produced many innovative approaches to meeting unique community needs and incorporating issues of justice, rights, and equity into educational activities. Although these approaches rarely connect education and advocacy, connecting these two can both facilitate better sharing of best practices in these areas and enable the educational and professional efforts of the field to better complement one another. Building on the “virtuous circle” concept that a truly effective focus on inclusion in the field will require involvement of both educators and professionals, this article offers a series of cases from LIS education programs and information institutions focusing on intersecting issues of diversity, inclusion, rights, justice, and equity.","The Virtuous Circle Revisited: Injecting Diversity, Inclusion, Rights, Justice, and Equity into LIS from Education to Advocacy","The Library Quarterly: Information, Community, Policy",2015,10.1086/680154,article,research-article,jstor,NA,4/1/2015,2,85,http://www.jstor.org/stable/10.1086/680154,Paul T. Jaeger; Nicole A. Cooke; Cecilia Feltis; Michelle Hamiel; Fiona Jardine; Katie Shilton,The University of Chicago Press,en,150,171,NA,library; diversity; students; inclusion; virtuous circle; values; rights; programs; diversity and inclusion; jaeger,7657,22,284c5376-5c81-4da3-7f2c-a69053b33c64,2010
processed_fulltext_6.txt,Topic_5,0.939008,fulltext_6,fulltext_6.txt,http://www.jstor.org/stable/90015214,"This article is an exploration of ways in which LIS educators can consider culture, heritage, and identity as a framework for becoming participatory agents of their teaching practices in the LIS classroom. To support this framework, this discussion introduces the research methodology, practitioner inquiry, as a meaningful approach to studying pedagogical practice and identity in the LIS classroom as a means to LIS educators becoming more self-reflective and aware of the impacts of their own identity construction in their teaching. In this article I am affirming the case for a diversity stance within the North American LIS curriculum. I am also posing additional questions and challenges about LIS identity construction and professional practice as we teach and learn in the classroom.",Gazing the Diversity Stance in North America,Journal of Education for Library and Information Science,2016,10.2307/90015214,article,research-article,jstor,NA,4/1/2016,2,57,http://www.jstor.org/stable/90015214,Vanessa Irvin,Association for Library and Information Science Education (ALISE),eng,151,160,NA,librarians; library; lis educators; cultural; practitioner inquiry; lis classroom; librarianship; identity; diversity; culture heritage,6256,10,5ba600e5-1e80-4ff3-edf9-458ad76b1059,2010
processed_fulltext_60.txt,Topic_5,0.70652091,fulltext_60,fulltext_60.txt,http://www.jstor.org/stable/10.1086/506955,"Race remains poorly understood and inadequately represented in library and information science (LIS) education. Educators tend to avoid the term “race,” preferring the more inclusive “multiculturalism.” Yet these terms are far from equivalent: the various dimensions of multiculturalism, including race, ethnicity, class, and gender, have different histories and different theoretical explanations. Four models dominate LIS research and teaching: science/technology, business/management, mission/service, and society/culture. Each has left its own racialized legacy, invisibly influencing the field's current concepts of race. Drawing on recent research into “whiteness” and racial formation, I show that although each model transmits an inheritance that perpetuates white privilege, each also carries the potential for positive transformation. Arguing that courses in all four areas have the capability to foreground race, the article outlines ways in which faculty, students, and library practitioners together can make curricular changes that contribute to the creation of libraries as “nonwhite” or “race‐neutral” spaces.",Unequal Legacies: Race and Multiculturalism in the LIS Curriculum,"The Library Quarterly: Information, Community, Policy",2006,10.1086/506955,article,research-article,jstor,NA,4/1/2006,2,76,http://www.jstor.org/stable/10.1086/506955,Christine Pawley,The University of Chicago Press,en,149,168,NA,library; multiculturalism; librarians; racial; racism; whiteness; librarianship; public libraries; courses; diversity,6985,20,284c5376-5c81-4da3-7f2c-a69053b33c64,2000
processed_fulltext_67.txt,Topic_5,0.760667073,fulltext_67,fulltext_67.txt,http://www.jstor.org/stable/10.1086/670693,,Introduction to the Special Issue on Diversity and Library and Information Science Education,"The Library Quarterly: Information, Community, Policy",2013,10.1086/670693,article,research-article,jstor,NA,7/1/2013,3,83,http://www.jstor.org/stable/10.1086/670693,Paul T. Jaeger; John Carlo Bertot; Mega Subramaniam,The University of Chicago Press,en,201,203,NA,symposium; diversity; lis programs; library; special issue; education; culturally competent; educators researchers; diversity inclusion; science education,785,3,284c5376-5c81-4da3-7f2c-a69053b33c64,2010
processed_fulltext_71.txt,Topic_5,0.836601604,fulltext_71,fulltext_71.txt,http://www.jstor.org/stable/10.1086/680152,"AbstractSynonyms for diversity include assortment, difference, distinctiveness, medley, unlikeness, and variety. Note that not one of these terms includes the concept of quotas or force of any kind. Diversity is the natural state. Sameness and uniformity are unnatural. Diversity is not about color, gender, age, language, or sexual orientation—it is about all of these things. If we do not ensure that our libraries have frontline professionals who reflect the nature of the communities with which they work, then we will lose valuable patrons. They will turn instead to their neighbor who looks just like them, regardless of whether or not they receive valid information from that person. Encouraging diversity and looking at things differently are some of the most important things libraries do as educational institutions. This article explores ways to ensure that in the future our library and information professionals mirror the people they serve.","If Diversity Is a Natural State, Why Don't Our Libraries Mirror the Populations They Serve?","The Library Quarterly: Information, Community, Policy",2015,10.1086/680152,article,research-article,jstor,NA,4/1/2015,2,85,http://www.jstor.org/stable/10.1086/680152,Samantha Kelly Hastings,The University of Chicago Press,en,133,138,NA,diversity; librarians; inclusion; fewer librarians; medley unlikeness; credentialed librarians; mega subramaniam; unfunded mandates; faculty; professionals,1193,6,284c5376-5c81-4da3-7f2c-a69053b33c64,2010
processed_fulltext_72.txt,Topic_5,0.913152726,fulltext_72,fulltext_72.txt,http://www.jstor.org/stable/10.1086/680151,,"Diversity, Inclusion, and Library and Information Science: An Ongoing Imperative (or Why We Still Desperately Need to Have Discussions about Diversity and Inclusion)","The Library Quarterly: Information, Community, Policy",2015,10.1086/680151,article,research-article,jstor,NA,4/1/2015,2,85,http://www.jstor.org/stable/10.1086/680151,Paul T. Jaeger; Lindsay C. Sarin; Kaitlin J. Peterson,The University of Chicago Press,en,127,132,NA,diversity; library; professionals; diversity and inclusion; symposium; lis education; jaeger; library professionals; lis professionals; subramaniam,2179,6,284c5376-5c81-4da3-7f2c-a69053b33c64,2010
processed_fulltext_73.txt,Topic_5,0.967429225,fulltext_73,fulltext_73.txt,http://www.jstor.org/stable/26561754,"Recent developments in Canada, the United States, and beyond continue to test librarians' resolve and to redefine how we view ourselves and engage with communities. Drawing on examples from both Canada and the United States and deploying the concept of “border” as an analytical trope, we seek to probe and unsettle the geographic, professional, and ideological interfaces that librarians constantly negotiate. In a world where data know no borders but indigenous and other bodies are constrained by them, how do we respond to the “Calls to Action” of Canada's Truth and Reconciliation Commission, to the violent displacement of millions of Syrians, to the resurgence of divisive politics and racist rhetorics, or to the surrender to data? Using the Trump election as a launching point, we explore key drivers for change in LIS in instances when politics spill into our professional purview.",Negotiating Borders,"The Library Quarterly: Information, Community, Policy",2017,10.2307/26561754,article,research-article,jstor,NA,10/1/2017,4,87,http://www.jstor.org/stable/26561754,Nadia Caidi; J. J. Ghaddar; Danielle Allard,The University of Chicago Press,eng,391,409,NA,library; indigenous; librarians; refugees; nadia caidi; indigenous peoples; canada; professionals; borders; lis professionals,9688,19,284c5376-5c81-4da3-7f2c-a69053b33c64,2010
processed_fulltext_75.txt,Topic_5,0.959197551,fulltext_75,fulltext_75.txt,http://www.jstor.org/stable/10.1086/670696,"Counter-storytelling is defined by critical race theory scholars as a method of telling the stories of those people whose experiences are not often told, including people of color, the poor, and members of the LGBTQ community. This article discusses multicultural young adult literature as a form of counter-storytelling, with an emphasis on how counter-stories challenge the stereotypes often held by the dominant culture, give voice to marginalized youth, and present the complexity of racial and ethnic identify formation.",Multicultural Young Adult Literature as a Form of Counter-Storytelling,"The Library Quarterly: Information, Community, Policy",2013,10.1086/670696,article,research-article,jstor,NA,7/1/2013,3,83,http://www.jstor.org/stable/10.1086/670696,Sandra Hughes-Hassell,The University of Chicago Press,en,212,228,NA,multicultural literature; american indian; indigenous; indigenous peoples; color and indigenous; racism; counter storytelling; racial; biracial teens; counter,6422,17,284c5376-5c81-4da3-7f2c-a69053b33c64,2010
processed_fulltext_82.txt,Topic_5,0.99975935,fulltext_82,fulltext_82.txt,http://www.jstor.org/stable/26561730,,Aftermath of the 2016 US Presidential Election for Libraries,"The Library Quarterly: Information, Community, Policy",2017,10.2307/26561730,article,research-article,jstor,NA,7/1/2017,3,87,http://www.jstor.org/stable/26561730,Paul T. Jaeger; Ursula Gorham; Natalie Greene Taylor; Karen Kettnich,The University of Chicago Press,eng,189,194,NA,libraries; jaeger; library quarterly; institutions; ursula gorham; jaeger paul; public libraries; public; public library; disabilities,2900,6,284c5376-5c81-4da3-7f2c-a69053b33c64,2010
processed_fulltext_85.txt,Topic_5,0.957631664,fulltext_85,fulltext_85.txt,http://www.jstor.org/stable/26561733,"This article reflects on an exercise I developed to enable students to identify the ways in which white privilege is embedded in archival institutions and to collectively strategize concrete steps to dismantle white supremacy in their own archival practice. It argues that, in the face of disastrous political events—such as the election of an explicitly racist protofascist as US president—LIS faculty must intervene pedagogically to meet the needs of their most vulnerable students and to model behaviors of critique and resistance if we aim to train students who will disrupt the status quo of oppression as LIS professionals. The article includes printable graphics designed by Gracen Brilmyer and generated by the class exercise to serve as a visual reminder of our obligation to dismantle white supremacy in archival studies and archives more broadly.",Teaching to Dismantle White Supremacy in Archives,"The Library Quarterly: Information, Community, Policy",2017,10.2307/26561733,article,research-article,jstor,NA,7/1/2017,3,87,http://www.jstor.org/stable/26561733,Michelle Caswell,The University of Chicago Press,eng,222,235,NA,white supremacy; dismantle white; dismantle; archival; dismantle white supremacy; students; white privilege; gracen brilmyer; brilmyer; faculty,3670,14,284c5376-5c81-4da3-7f2c-a69053b33c64,2010
processed_fulltext_89.txt,Topic_5,0.95531092,fulltext_89,fulltext_89.txt,http://www.jstor.org/stable/90015299,"In light of events in several countries that were instigated by values that are contrary to those held by the Association for Library and Information Science Education (ALISE), the ALISE Board of Directors reaffirms its commitment to, and promotion of, diversity, equality and inclusion in the library and information science (LIS) education and professional community, and condemns racism, hate, bigotry, and violence. Diversity and inclusion are core elements of the LIS curriculum. To help LIS instructors teach and promote diversity, equality, and inclusion in their curriculum, we have compiled a list of recent works. This list is intended to serve as a living document. We encourage LIS educators, professionals, and students to use these resources in relevant learning settings to further promote these values within the communities we serve. (August 24, 2017)",Diversity in LIS Education Resources,Journal of Education for Library and Information Science,2017,10.2307/90015299,article,research-article,jstor,NA,10/1/2017,4,58,http://www.jstor.org/stable/90015299,Rong Tang; Denice Adkins; Janet Ceja; Nicole Cooke; Robin Fogle Kurz; Cecilia Salvatore; Laura Saunders,Association for Library and Information Science Education (ALISE),eng,241,244,NA,library; lis education; diversity; library quarterly; science; justice; alise board; lis curriculum; diversity equality; inclusion,1546,4,284c5376-5c81-4da3-7f2c-a69053b33c64,2010
processed_fulltext_151.txt,Topic_6,0.999971869,fulltext_151,fulltext_151.txt,http://www.jstor.org/stable/4309894,,Environmental Factors Affecting the Permanence of Library Materials,"The Library Quarterly: Information, Community, Policy",1970,10.2307/4309894,article,research-article,jstor,,1/1/1970,1,40,http://www.jstor.org/stable/4309894,Carl J. Wessel,University of Chicago Press,eng,39,84,,humidity; materials; library; sulfur dioxide; pollutants; temperature; environmental factors; deterioration; library materials; radiant energy,25526,46,a4a20e2d-4e67-f67b-c64c-8a0212565202,1970
processed_fulltext_192.txt,Topic_6,0.99985744,fulltext_192,fulltext_192.txt,http://www.jstor.org/stable/4302834,,Solidaires malgre tout: Situation des bibliotheques et des bibliothecaires a la veille de la guerre,"The Library Quarterly: Information, Community, Policy",1941,10.2307/4302834,article,research-article,jstor,,4/1/1941,2,11,http://www.jstor.org/stable/4302834,Marcel Godet,University of Chicago Press,lat,133,141,,bibliotheques; nous sommes; solidaires malgre; collegues; entre nous; tresors; tresors confies; bibliotheque publique; domaine; malgre tout,3094,9,a4a20e2d-4e67-f67b-c64c-8a0212565202,1940
processed_fulltext_262.txt,Topic_6,0.710613575,fulltext_262,fulltext_262.txt,http://www.jstor.org/stable/4303111,,Civil Service in Public Libraries,"The Library Quarterly: Information, Community, Policy",1943,10.2307/4303111,article,research-article,jstor,,7/1/1943,3,13,http://www.jstor.org/stable/4303111,Herbert Goldhor,University of Chicago Press,eng,187,211,,service libraries; civil service libraries; non civil; non civil service; personnel administration; employees; service commissions; personnel; candidates; junior librarians,14219,25,a4a20e2d-4e67-f67b-c64c-8a0212565202,1940
processed_fulltext_279.txt,Topic_6,0.739539075,fulltext_279,fulltext_279.txt,http://www.jstor.org/stable/4307645,"The International Exposition in Paris in 1937 was of interest to librarians and documentalists for two reasons: an American exhibit of a major microphotographic copying project directed by Herman H. Fussler, and the meeting of the World Congress for Universal Documentation. These two events mark noteworthy stages in the development of library technology and international organization for purposes of bibliographic control.","The International Exposition and the World Documentation Congress, Paris 1937","The Library Quarterly: Information, Community, Policy",1983,10.2307/4307645,article,research-article,jstor,,7/1/1983,3,53,http://www.jstor.org/stable/4307645,W. Boyd Rayward,University of Chicago Press,eng,254,268,,documentation; documentation universelle; intellectual cooperation; universelle paris; library; microphotography; microfilm; congress; international; otlet paul,6648,15,a4a20e2d-4e67-f67b-c64c-8a0212565202,1980
processed_fulltext_318.txt,Topic_6,0.856027673,fulltext_318,fulltext_318.txt,http://www.jstor.org/stable/4307835,"National Socialist policies drastically altered the roles of Germany's various scientific and technical library networks. The ability of the libraries in these systems to supply the results of current research to their users depended greatly on their access to foreign publications. Nazi ideological objections to foreign research were articulated in a series of laws and decrees that effectively prevented publicly accessible general state and university libraries from supplying foreign journals to their clientele. Technological university libraries, open to a smaller circle, grew in importance during the Reich both as collections and as agencies of dissemination to government and industry. Private industrial research libraries, using their own funds as well as the services of foreign subsidiaries, also flourished under the Nazis and profited from the additional dissemination services provided by the technological universities. The decline in general university libraries and the rise of industrial collections reflected the overall diversion of research under the Nazis from universities to the laboratories and proving grounds of industry.",German Libraries and Scientific and Technical Information in Nazi Germany,"The Library Quarterly: Information, Community, Policy",1985,10.2307/4307835,article,research-article,jstor,,4/1/1985,2,55,http://www.jstor.org/stable/4307835,Pamela Spence Richards,University of Chicago Press,eng,151,173,,libraries; german; technological; foreign; technological university; research libraries; technical; documentation; nazi germany; universities,10034,23,a4a20e2d-4e67-f67b-c64c-8a0212565202,1980
processed_fulltext_363.txt,Topic_6,0.814559544,fulltext_363,fulltext_363.txt,http://www.jstor.org/stable/4309898,,Binding Practice as Related to the Preservation of Books [with Discussion],"The Library Quarterly: Information, Community, Policy",1970,10.2307/4309898,article,research-article,jstor,,1/1/1970,1,40,http://www.jstor.org/stable/4309898,Harold W. Tribolet; Kenneth W. Soderland,University of Chicago Press,eng,128,138,,binding; bookbinding; leather; sewing; backbone; adhesive; library; rebinding; materials; binders,6177,11,ea8e83db-4157-2f48-80df-c49eca108ccc,1970
processed_fulltext_367.txt,Topic_6,0.722738505,fulltext_367,fulltext_367.txt,http://www.jstor.org/stable/4306599,"After an initial period in which the printing needs of the British settlements in Central America were met from Jamaica, printing was introduced into Belize in 1825. The settlement's first press was unusual in being bought with public funds and controlled by the magistrates. Subsequent printing developments in Belize were closer to the norm for British colonies in the West Indies, with government contractual printing and newspaper publishing forming the mainstay of most printers' businesses in the nineteenth century. Printing for two other former British areas, the Bay Islands and the Mosquito Coast, is also discussed. The article is based on a variety of sources, principally the Belize Archives and the sets of Belize papers preserved in the British Library. Handlists of Belize printers and of Belizean newspapers published in the nineteenth century are included as appendices.",Printing in Nineteenth-Century Belize,"The Library Quarterly: Information, Community, Policy",1976,10.2307/4306599,article,research-article,jstor,,1/1/1976,1,46,http://www.jstor.org/stable/4306599,Roderick Cave,University of Chicago Press,eng,20,37,,belize; honduras; printing; belize advertiser; honduras gazette; british honduras; printer; jamaica; library; honduras observer,8868,18,ea8e83db-4157-2f48-80df-c49eca108ccc,1970
processed_fulltext_370.txt,Topic_6,0.79115404,fulltext_370,fulltext_370.txt,http://www.jstor.org/stable/4309897,,Publishing on Permanent Papers [with Discussion],"The Library Quarterly: Information, Community, Policy",1970,10.2307/4309897,article,research-article,jstor,,1/1/1970,1,40,http://www.jstor.org/stable/4309897,"Leonard Shatzkin; Forrest F. Carhart, Jr.",University of Chicago Press,eng,113,127,,publishers; fibers; printing; neutral; librarians; cellulose fibers; barrows; permanent; deterioration; longevity,8765,15,ea8e83db-4157-2f48-80df-c49eca108ccc,1970
processed_fulltext_371.txt,Topic_6,0.999962198,fulltext_371,fulltext_371.txt,http://www.jstor.org/stable/4305972,,Paper Impermanence as a Consequence of Ph and Storage Conditions,"The Library Quarterly: Information, Community, Policy",1969,10.2307/4305972,article,research-article,jstor,,4/1/1969,2,39,http://www.jstor.org/stable/4305972,Richard Daniel Smith,University of Chicago Press,eng,153,195,,jarrell hankins; acidity; folding endurance; water extract; paper impermanence; public lib; hankins and veitch; library; storage conditions; permanence,21311,43,ea8e83db-4157-2f48-80df-c49eca108ccc,1960
processed_fulltext_381.txt,Topic_6,0.999926745,fulltext_381,fulltext_381.txt,http://www.jstor.org/stable/4309893,,The Nature of Paper,"The Library Quarterly: Information, Community, Policy",1970,10.2307/4309893,article,research-article,jstor,,1/1/1970,1,40,http://www.jstor.org/stable/4309893,B. L. Browning,University of Chicago Press,eng,18,38,,fibers; cellulose; folding endurance; papermaking; tensile; permanence; strength; accelerated aging; library quarterly; tensile strength,9581,21,ea8e83db-4157-2f48-80df-c49eca108ccc,1970
